1323,1323,تخصص اعلام,تخصص اعلام,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1324,1324,قسم الملفات وأنهاء الخدمه,قسم الملفات وأنهاء الخدمه,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1325,1325,jhom,jhom,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1326,1326,جامعة الكويت - كلية الشريعة (التفسير و الحديث),جامعة الكويت - كلية الشريعة (التفسير و الحديث),NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1327,1327,Markering - Economic,Markering - Economic,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
279,1328,Department Of English Language And Translation,English Language&translation,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
557,1329,Department of Nutrition and Food Sciences,Nutrition and food Sciences,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1330,1330,لغة عربية - تربيه الخاصه,لغة عربية - تربيه الخاصه,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1331,1331,رياض اطفال,رياض اطفال,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1332,1332,لغة عربية - تربية خاصة,لغة عربية - تربية خاصة,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1333,1333,كلية الآداب _تاريخ,كلية الآداب _تاريخ,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1334,1334,جغرافيا GIS,جغرافيا GIS,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1335,1335,ghj,ghj,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1336,1336,Department of Engineering Physics,Engineering Physics,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1337,1337,قسم العلوم السياسية,قسم العلوم السياسية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
74,1338,Department of Curriculum and Instruction,Curricula & Instructional Methods,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1339,1339,تربية,تربية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
33,1340,Department of Business Management,Business Management Department,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1341,1341,Department of Educational Technology,Education Technology,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1342,1342,لغه عربيه - تربيه خاصه,لغه عربيه - تربيه خاصه,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1343,1343,قسم التبريد والتكييف,قسم التبريد والتكييف,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1344,1344,لغة العربية,لغة العربية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
689,1345,Department of Electronics Engineering,Electronics Engineering Technology,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1346,1346,فقه مقـارن,فقه مقـارن,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1347,1347,اداب,اداب,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1348,1348,اللغة العربية - تربية خاصة,اللغة العربية - تربية خاصة,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1349,1349,Department Of Business Studies,Department Of Business Studies,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1349,1350,Department Of Business Studies,"Senior Lecturer, Business Studies",NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1351,1351,اللغة العربية_تربية خاصة_صعوبات تعلم,اللغة العربية_تربية خاصة_صعوبات تعلم,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1352,1352,ميكانيكا قوى محركة,ميكانيكا قوى محركة,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1353,1353,حولت / اداب _ ادب انقليزي,حولت / اداب _ ادب انقليزي,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1354,1354,تخصص / قانون,تخصص / قانون,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1355,1355,الحاسب الالي,الحاسب الالي,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1356,1356,قسم علوم الارض والبيئة,قسم علوم الارض والبيئة,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
33,1357,Department of Business Management,Business facilities,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1358,1358,جامعة الدمام,جامعة الدمام,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1359,1359,قسم اصول التربية,قسم اصول التربية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1360,1360,تخصص خدمه اجتماعيه,تخصص خدمه اجتماعيه,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1361,1361,إسلامية,إسلامية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1251,1362,Department of Marketing and Management,MGT & MKT,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1363,1363,كلية العلوم الاجتماعيه,كلية العلوم الاجتماعيه,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1364,1364,علم إجتماع - مساند إعلام,علم إجتماع - مساند إعلام,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1365,1365,قـسـم الـعـلـوم,قـسـم الـعـلـوم,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1366,1366,قسم الأحياء و الجيولوجيا,قسم الأحياء و الجيولوجيا,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1367,1367,إعلام - علاقات عامه,إعلام - علاقات عامه,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1368,1368,مركز تدريس اللغات/ اللغة العربية,مركز تدريس اللغات/ اللغة العربية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1369,1369,اسلاميه مساند عربي,اسلاميه مساند عربي,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1370,1370,| مـادة التــربيـة الاسـلامـية |,| مـادة التــربيـة الاسـلامـية |,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1371,1371,Department of Ecology,Ecological,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1372,1372,Hello There,Hello There,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1373,1373,E-Commerce,E-Commerce,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1131,1374,Department of Athletics,Athletics,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1375,1375,The Fact,The Fact,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1376,1376,Programming,Programming,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1377,1377,Hello,Hello,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1378,1378,اللغه ألعربيه - تربيه خاصه,اللغه ألعربيه - تربيه خاصه,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1379,1379,Graduated,Graduated,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1380,1380,shariah,shariah,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1381,1381,اللغة العربية والدراسات الإسلامية,اللغة العربية والدراسات الإسلامية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1382,1382,IT-CE,IT-CE,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1383,1383,Media and Communications,Media and Communications,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
483,1384,Department of Islamic Education,Islmic studies,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
239,1385,Department of Arts,Art college,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1386,1386,مركز تدريس اللغات / اللغة العربية,مركز تدريس اللغات / اللغة العربية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1387,1387,إدارة الشؤون الطلابية,إدارة الشؤون الطلابية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1388,1388,Department of European Studies,European languages,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1389,1389,communication,communication,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1390,1390,أصول التربية الاسلامية,أصول التربية الاسلامية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1391,1391,Childhood Studies,Childhood Studies,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1392,1392,كلية الاتصال والإعلام,كلية الاتصال والإعلام,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1393,1393,Early Childhood Studies,Early Childhood Studies,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1394,1394,Art & Design,Art & Design,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
4,1395,Department of Psychology,Department of Psychology,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
188,1396,Department of Law,Faculty of Law,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
4,1397,قسم علم النفس Psychology Department,قسم علم النفس Psychology Department,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1398,1398,Family Medicine,Family Medicine,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1399,1399,Department of European Languages and Literature (English),European Languages and Literature (English),NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1400,1400,العلوم الفلكية,العلوم الفلكية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1401,1401,Department of Biotechnology and Genetic Engineering,Genetic and Biotechnology,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1402,1402,المواد العامة,المواد العامة,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1403,1403,المهارات اللغوية,المهارات اللغوية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
47,1404,Department of Civil Engineering,Civil Eng. Dept.,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
47,1405,Department of Civil Engineering,Civil Engineeting Department,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1406,1406,Operative Dentistry/ Biomaterials,Operative Dentistry/ Biomaterials,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1407,1407,Engineering and Environmental Geology,Engineering and Environmental Geology,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1131,1408,Department of Athletics,Athletics Department,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1409,1409,2E,2E,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1410,1410,6A,6A,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1411,1411,Department of Communication Studies,Communication skills,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
130,1412,Foundation Program,Foundation,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
130,1413,Foundation Program,Foundation Program,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1414,1414,دراسات اللغة العربية,دراسات اللغة العربية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
300,1415,Department of Banking and Insurance,Insurance and Banking,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1416,1416,إدارة أعمال,إدارة أعمال,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1417,1417,Department of Commerce,Comm,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1418,1418,الشريعة والدراسات الإسلامية,الشريعة والدراسات الإسلامية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1419,1419,IGCSE,IGCSE,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1420,1420,English Language Institute,English Language Institute,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,yes
1421,1421,مدير المدرسة,مدير المدرسة,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1422,1422,اقتصاد منزلي,اقتصاد منزلي,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1423,1423,التقنية الادارية,التقنية الادارية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1424,1424,مدرسة سهلة بنت سعد,مدرسة سهلة بنت سعد,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
227,1425,Department of Communication Sciences & Disorders,Communication Disorder,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1426,1426,كلية الآداب_قسم العلوم الاجتماعية / شعبة علم اجتماع,كلية الآداب_قسم العلوم الاجتماعية / شعبة علم اجتماع,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1427,1427,كليه الاداب_قسم العلوم الاجتماعيه,كليه الاداب_قسم العلوم الاجتماعيه,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1428,1428,علم اجتماع -علم نفس,علم اجتماع -علم نفس,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1429,1429,لغة عربية ❤️,لغة عربية ❤️,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1430,1430,علوم أحياء,علوم أحياء,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1431,1431,قسم الفقه وأصوله,قسم الفقه وأصوله,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1432,1432,الاسلاميه,الاسلاميه,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1433,1433,,Chemical Engineering Technology,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1434,1434,كلية الآداب -قسم اللغة العربية,كلية الآداب -قسم اللغة العربية,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
439,1435,Department of Medical Laboratory Technology,Medical Laboratory Science,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1436,1436,Origin of Religion,Origin of Religion,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1437,1437,كليه التربيه ، دراسات اجتماعيه,كليه التربيه ، دراسات اجتماعيه,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1438,1438,Secoundary Education,Secoundary Education,NULL,1,2017-06-21 11:56:44,2017-06-21 11:56:44,NULL,NULL,
1439,1439,Business Administration Sales and Marketing,Business Administration Sales and Marketing,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1440,1440,كلية الاداب-علم اجتماع,كلية الاداب-علم اجتماع,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1441,1441,قسم التربية الإسلامية,قسم التربية الإسلامية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1442,1442,Department of Surgical Sciences,Surgical sciences,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1443,1443,ISLM,ISLM,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,yes
1444,1444,احياء,احياء,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1445,1445,Respiratory Care,Respiratory Care,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1446,1446,كليه الآداب ،علم الاجتماع والخدمه الاجتماعية,كليه الآداب ،علم الاجتماع والخدمه الاجتماعية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1447,1447,دراسات طفولة,دراسات طفولة,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1448,1448,مدرسة حاسوب,مدرسة حاسوب,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1449,1449,علم الإجتماع و الخدمة الإجتماعية,علم الإجتماع و الخدمة الإجتماعية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1450,1450,الآداب,الآداب,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
505,1451,Department of Private Law,Prįvåtę Ław,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1452,1452,Department of Respiratory Therapy,Respiratory therapy,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1452,1453,Department of Respiratory Therapy,Respiratory Therapy Department,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1454,1454,علم الاجتماع والخدمة الإجتماعية,علم الاجتماع والخدمة الإجتماعية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1455,1455,Childhood,Childhood,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,yes
1456,1456,علاج تنفسي,علاج تنفسي,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1457,1457,علم اجتماع والخدمة الأجتماعية,علم اجتماع والخدمة الأجتماعية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1458,1458,Science Of Computer & Information,Science Of Computer & Information,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1459,1459,علم اجتماع وخدمة اجتماعيه,علم اجتماع وخدمة اجتماعيه,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1460,1460,الحاسوب,الحاسوب,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1461,1461,رئيس قسم التاريخ و الجغرافيا,رئيس قسم التاريخ و الجغرافيا,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
26,1462,Department of English,ELT - The English Department,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1463,1463,كُلية الأداب_عَلم الأجتماع والخدمة الأجتماعية.,كُلية الأداب_عَلم الأجتماع والخدمة الأجتماعية.,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1464,1464,علم الاجتماع والخدمة الاجتماعية,علم الاجتماع والخدمة الاجتماعية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1465,1465,علم اجتماع وخدمه اجتماعيه,علم اجتماع وخدمه اجتماعيه,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
34,1466,Department of Computer Science,B.Sc in Computer Science,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1467,1467,علم اجتماع والخدمة الاجتماعية,علم اجتماع والخدمة الاجتماعية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1468,1468,al faisalia,al faisalia,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,yes
1469,1469,التربيه الموسيقية,التربيه الموسيقية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1470,1470,كلية الاداب,كلية الاداب,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
166,1471,Department of History,Historey,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1472,1472,الدراســات الإســلامــيه,الدراســات الإســلامــيه,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1473,1473,قسم علم اجتماع,قسم علم اجتماع,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1474,1474,التربيه البدنية,التربيه البدنية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1475,1475,البدنيه,البدنيه,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1476,1476,علم اجتماع والخدمة اجتماعية,علم اجتماع والخدمة اجتماعية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1477,1477,الأحياء والجيولوجيا,الأحياء والجيولوجيا,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1478,1478,الاحياء والچيولوچيا,الاحياء والچيولوچيا,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1479,1479,بكالوريوس - تاريخ,بكالوريوس - تاريخ,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1480,1480,Geology علم الأرض - الجيولوجيا -,Geology علم الأرض - الجيولوجيا -,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1481,1481,"علم الإجتماع والخدمةالإجتماعية, الدراسات الإجتماعية","علم الإجتماع والخدمةالإجتماعية, الدراسات الإجتماعية",NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1482,1482,علم الاجتماع والخدمه الاجتماعية,علم الاجتماع والخدمه الاجتماعية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1483,1483,العلوم الفلسفية,العلوم الفلسفية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1484,1484,M.L.S,M.L.S,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,yes
1485,1485,علم اجتماع وخدمة اجتماعية,علم اجتماع وخدمة اجتماعية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1486,1486,Twitter :dr_aabdulhadi,Twitter :dr_aabdulhadi,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,yes
1487,1487,الدراسات الاسلامية,الدراسات الاسلامية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1128,1488,Department of Environmental Technology Management,ENVIRONMENTAL TECHNOLOGY MANAGEMENT,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1489,1489,فلسفه وعلم نفس,فلسفه وعلم نفس,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1490,1490,Home,Home,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,yes
1491,1491,التاريخ والجغرافيا,التاريخ والجغرافيا,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1492,1492,علم اجتماع والخدمه الاجتماعيه,علم اجتماع والخدمه الاجتماعيه,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1493,1493,علم النفس والفلسفة,علم النفس والفلسفة,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1494,1494,الفيزياء والكيمياء,الفيزياء والكيمياء,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1495,1495,الكيمياء والفيزياء,الكيمياء والفيزياء,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1496,1496,كيمياء وفيزياء,كيمياء وفيزياء,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1497,1497,الكيمياء,الكيمياء,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1498,1498,قسم العلوم الطبيعية-كيمياء,قسم العلوم الطبيعية-كيمياء,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1499,1499,حساب مخصص لطلبتي فقط,حساب مخصص لطلبتي فقط,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1500,1500,كليه الدراسات التطبيقيه (ادارة اعمال) تعلم عن بعد,كليه الدراسات التطبيقيه (ادارة اعمال) تعلم عن بعد,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
498,1501,Department of Marine Science,Center Of Marine Sciences,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
11,1502,Department of Information Technology,Informative Technology,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1503,1503,IT IS,IT IS,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,yes
1504,1504,cps,cps,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,yes
1505,1505,علم إجتمـاع,علم إجتمـاع,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1506,1506,Twitter : @mrdashti5,Twitter : @mrdashti5,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,yes
11,1507,Department of Information Technology,information Science and engineering,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1508,1508,في النهايه؟كُل شئ سيكون على مايرام..بمشيئة الرحمن✨❤️,في النهايه؟كُل شئ سيكون على مايرام..بمشيئة الرحمن✨❤️,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1509,1509,قسم الاقتصاد المنزلي,قسم الاقتصاد المنزلي,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1510,1510,تفسير حديث,تفسير حديث,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1511,1511,علم_نفس,علم_نفس,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1512,1512,علوم الاغذيه و التغذية,علوم الاغذيه و التغذية,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1513,1513,أول ثانوي,أول ثانوي,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1514,1514,الشعبة 5,الشعبة 5,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1515,1515,شعبة6,شعبة6,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1516,1516,8/6,8/6,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
1517,1517,RS/NM,RS/NM,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,yes
1518,1518,العلمي.,العلمي.,NULL,1,2017-06-21 11:56:45,2017-06-21 11:56:45,NULL,NULL,
